chave_estavel,codigo,codigo_original,descricao,ordem,tipo,folha_mensuravel
940543f3-4db6-51ea-b783-cb66d74b3156,UFCA:J0186,J0186,GANCHO CURTO PARA PERFILADO 38X38MM,460,item,True
0f010934-27c1-51a7-96a1-f13cf4bda1da,UFCA:J0187,J0187,SUPORTE VERTICAL 100X50MM PARA ELETROCALHA METÁLICA,461,item,True
b0d8a9ef-be26-5b2e-8ecc-55a727bcb6cb,UFCA:J0188,J0188,TÊ HORIZONTAL PARA ELETROCALHA PERFURADA 50x100mm - FORNECIMENTO E INSTALAÇÃO,462,item,True
51e573e8-f328-5a92-834e-cf73e6f38364,UFCA:J0127,J0127,EMENDA INTERNA PARA ELETROCALHA PERFURADA 50x100mm - FORNECIMENTO E INSTALAÇÃO,463,item,True
54367dd4-fbb0-5515-83dc-1a123410b9e9,UFCA:J0189,J0189,"SAÍDA HORIZONTAL PARA ELETRODUTO ATÉ 1""",464,item,True
06cba654-9866-5f16-8335-808d4534988a,UFCA:J0190,J0190,SEPARADOR METÁLICO 50MM PARA ELETROCALHA,465,item,True
b396a462-d51c-55de-a908-4294cc396b27,UFCA:J0191,J0191,"VERGALHÃO TIRANTE COM ROSCA 1/4""",466,item,True
df260d1e-60e5-556a-850b-c04635f90913,UFCA:J0192,J0192,"CABO MULTIPOLAR 3X1,5MM², 0,6/1KV",467,item,True
e872139b-0a86-5c0b-8389-cc19674bb93d,UFCA:J0102,J0102,"LUMINÁRIA TIPO CALHA, DE EMBUTIR, CORPO/REFLETOR E ALETAS FABRICADAS EM CHAPA DE AÇO TRATADA E PINTADA EM EPOXI BRANCO, COM DUAS LÂMPADAS TUBULARES LED DE 18W",468,item,True
d3b2cd52-5a4f-5bb7-be62-1b2354b9bcb8,UFCA:J0103,J0103,"LUMINÁRIA TIPO CALHA, DE SOBREPOR/EMBUTIR, CORPO/REFLETOR E ALETAS FABRICADAS EM CHAPA DE AÇO TRATADA E PINTADA EM EPOXI BRANCO, COM DUAS LÂMPADAS TUBULARES LED DE 9W",469,item,True
99a8e08e-ec94-53bc-b440-368ce1b528f5,SINAPI:97607,97607,"LUMINÁRIA ARANDELA TIPO TARTARUGA, DE SOBREPOR, COM 1 LÂMPADA LED DE 6 W, SEM REATOR - FORNECIMENTO E INSTALAÇÃO. AF_09/2024",470,item,True
9eacbd5e-d7e2-5748-a0bf-7e580f518311,UFCA:J0193,J0193,"LUMINÁRIA TIPO SPOT DE PISO/TETO, BASE E27, PARA 1 LÂMPADA LED, POTÊNCIA MÁXIMA 25W",471,item,True
cada0dd3-3710-52fe-94fc-59231e4bcf18,UFCA:J0194,J0194,"LUMINÁRIA LED TIPO PAFLON COM VIDRO FOSCO, BASE E27, POTÊNCIA MÁXIMA 25W",472,item,True
d99f6ed9-add4-5145-822b-47df5e934775,UFCA:J0206,J0206,"LUMINÁRIA DE EMERGÊNCIA DE SOBREPOR, COM BLOCO AUTÔNOMO, 1200 LUMENS",473,item,True
07622b86-5946-5bd8-b1af-56bc161d804f,,,CIRCUITOS DE CONDICIONADORES DE AR,474,grupo,False
04577907-25cd-5667-bef1-6a6f10733fcf,,,CABOS E TERMINAIS DOS CABOS,475,grupo,False
a3634e4c-be16-5150-80bb-168a9cf10982,SINAPI:91926,91926,"CABO DE COBRE FLEXÍVEL ISOLADO, 2,5 MM², ANTI-CHAMA 450/750 V, PARA CIRCUITOS TERMINAIS - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",476,item,True
7a9a9486-b9cf-509c-8743-a4c4f06b90a4,SINAPI:91930,91930,"CABO DE COBRE FLEXÍVEL ISOLADO, 6 MM², ANTI-CHAMA 450/750 V, PARA CIRCUITOS TERMINAIS - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",477,item,True
b0694d7e-b386-575e-bf8c-a77b6da1f611,,,ELETRODUTOS E ACESSÓRIOS,478,grupo,False
12c05c3f-adff-5b56-9978-20722e870318,UFCA:J0202,J0202,"ELETRODUTO DE AÇO GALVANIZADO, MÉDIO, DN 25 MM (1'') - FORNECIMENTO E INSTALAÇÃO",479,item,True
aaedcf03-39c6-5147-82e1-e35d27d9d89f,UFCA:J0203,J0203,LUVA PARA ELETRODUTO DE AÇO GALVANIZADO DN 25 MM (1'') - FORNECIMENTO E INSTALAÇÃO,480,item,True
e63dd6fe-b16f-5c16-96a7-93ab7b3bcf5f,UFCA:J0204,J0204,CURVA PARA ELETRODUTO DE AÇO GALVANIZADO DN 25 MM (1'') - FORNECIMENTO E INSTALAÇÃO,481,item,True
0d08e0bc-78ba-55e6-8e6d-a259580d925d,UFCA:J0196,J0196,"ELETRODUTO DE AÇO GALVANIZADO, MÉDIO, DN 40 MM (1.1/2'') - FORNECIMENTO E INSTALAÇÃO",482,item,True
3fba743c-2543-52a0-9e92-1d8bb6c56268,UFCA:J0197,J0197,"LUVA PARA ELETRODUTO DE AÇO GALVANIZADO DN 40 MM (1.1/2"") - FORNECIMENTO E INSTALAÇÃO",483,item,True
e12b85a1-850e-5623-a3fd-a5c9dffab227,UFCA:J0198,J0198,CURVA PARA ELETRODUTO DE AÇO GALVANIZADO DN 40 MM (1.1/2'') - FORNECIMENTO E INSTALAÇÃO,484,item,True
c7ada4dd-4689-5d6c-9867-ad0d0ebc3766,UFCA:J0199,J0199,"ELETRODUTO DE AÇO GALVANIZADO, MÉDIO, DN 50 MM (2'') - FORNECIMENTO E INSTALAÇÃO",485,item,True
89a0ac5b-03e4-5021-ba1d-bc97c512a6dc,UFCA:J0200,J0200,"LUVA PARA ELETRODUTO DE AÇO GALVANIZADO DN 50 MM (2"") - FORNECIMENTO E INSTALAÇÃO",486,item,True
942e35ce-094c-5c58-9fbf-7a16e16e89da,UFCA:J0201,J0201,CURVA PARA ELETRODUTO DE AÇO GALVANIZADO DN 50 MM (2'') - FORNECIMENTO E INSTALAÇÃO,487,item,True
e3df39d4-a52d-5ec9-8f2f-28d869cd6698,SINAPI:104785,104785,"FIXAÇÃO DE ELETRODUTOS, DIÂMETROS MENORES OU IGUAIS A 40 MM, COM ABRAÇADEIRA METÁLICA RÍGIDA TIPO D COM PARAFUSO DE FIXAÇÃO 1 1/4"", FIXADA DIRETAMENTE NA LAJE OU PAREDE. AF_09/2023",488,item,True
37dd2c5e-d87c-5d31-9192-7da5ed54a07e,SINAPI:91180,91180,"FIXAÇÃO DE TUBOS HORIZONTAIS DE PVC ÁGUA/PVC ESGOTO/PVC PLUVIAL/CPVC/PPR/COBRE OU AÇO, DIÂMETROS MAIORES QUE 40 MM E MENORES OU IGUAIS A 75 MM, COM ABRAÇADEIRA TIPO D COM PARAFUSO DE FIXAÇÃO 2 1/2"", FIXADA DIRETAMENTE NA LAJE OU PAREDE. AF_09/2023",489,item,True
f6de7047-705e-5a4e-84cb-2d81e8440f3a,SINAPI:100556,100556,"CAIXA DE PASSAGEM PARA TELEFONE 15X15X10CM (SOBREPOR), FORNECIMENTO E INSTALACAO. AF_11/2019",490,item,True
8017d5c2-09c1-54ef-9abe-5f86315b305f,SINAPI:95801,95801,"CONDULETE DE ALUMÍNIO, TIPO X, PARA ELETRODUTO DE AÇO GALVANIZADO DN 20 MM (3/4''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",491,item,True
964f1756-2974-56ef-b849-167b9968b8b0,SINAPI:91867,91867,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 25 MM (3/4""), PARA CIRCUITOS TERMINAIS, INSTALADO EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",492,item,True
8fc60d4f-69e1-57a6-8f68-cf864bcbc7ce,SINAPI:91879,91879,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 25 MM (3/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",493,item,True
1a6e5863-2d6c-58c8-a862-50efc7e15c41,SINAPI:91902,91902,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 25 MM (3/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",494,item,True
7cf59f37-54ea-55e0-997e-e263254c91fd,SINAPI:95817,95817,"CONDULETE DE PVC, TIPO X, PARA ELETRODUTO DE PVC SOLDÁVEL DN 25 MM (3/4""), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",495,item,True
8ff0ecce-9b89-59f2-9d60-d1262a181ce0,SINAPI:104785,104785,"FIXAÇÃO DE ELETRODUTOS, DIÂMETROS MENORES OU IGUAIS A 40 MM, COM ABRAÇADEIRA METÁLICA RÍGIDA TIPO D COM PARAFUSO DE FIXAÇÃO 1 1/4"", FIXADA DIRETAMENTE NA LAJE OU PAREDE. AF_09/2023",496,item,True
796876f0-8aa6-5cb2-be82-b209febf8f24,SINAPI:104758,104758,"FURO MANUAL EM ALVENARIA, PARA INSTALAÇÕES ELÉTRICAS, DIÂMETROS MENORES OU IGUAIS A 40 MM. AF_09/2023",497,item,True
341de03a-e0b0-5b41-85d8-01102ce1d53d,,,QUADROS ELÉTRICOS,498,grupo,False
0de76116-0c4f-56ee-bffd-fd41927adbd4,SINAPI:101880,101880,"QUADRO DE DISTRIBUIÇÃO DE ENERGIA EM CHAPA DE AÇO GALVANIZADO, DE EMBUTIR, COM BARRAMENTO TRIFÁSICO, PARA 30 DISJUNTORES DIN 150A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",499,item,True
7ad0a7bc-e957-5690-96c2-38b22d0e4c1c,SINAPI:101895,101895,"DISJUNTOR TERMOMAGNÉTICO TRIPOLAR , CORRENTE NOMINAL DE 125A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",500,item,True
24aca07f-4ad1-596f-a1a2-2aca72c41da4,SINAPI:101894,101894,"DISJUNTOR TRIPOLAR TIPO NEMA, CORRENTE NOMINAL DE 60 ATÉ 100A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",501,item,True
4cc67066-6411-5909-abf0-da244c9fd5a2,SINAPI:93671,93671,"DISJUNTOR TRIPOLAR TIPO DIN, CORRENTE NOMINAL DE 32A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",502,item,True
f0e18e9a-11c2-59cf-a4e6-162a2d5509fd,SINAPI:93670,93670,"DISJUNTOR TRIPOLAR TIPO DIN, CORRENTE NOMINAL DE 25A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",503,item,True
44c9ce93-a423-537f-a086-4c835e25602c,SINAPI:93653,93653,"DISJUNTOR MONOPOLAR TIPO DIN, CORRENTE NOMINAL DE 10A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",504,item,True
58d1207a-1125-52e0-a9c5-fe952d4bebbc,UFCA:J0177,J0177,DISPOSITIVO DE PROTEÇÃO CONTRA SURTOS DE TENSÃO (DPS) - 40 KA/275V - FORNECIMENTO E INSTALAÇÃO,505,item,True
a1e52ae1-efd2-59b0-9b28-88c5f62c6eb7,SINAPI:93659,93659,"DISJUNTOR MONOPOLAR TIPO DIN, CORRENTE NOMINAL DE 50A - FORNECIMENTO E INSTALAÇÃO. AF_10/2020",506,item,True
d505062c-41a3-5319-b428-2d347999e1aa,UFCA:J0135,J0135,"TERMINAL OLHAL PARA CABO DE 4,00MM2 À 6,00MM2",507,item,True
d8bee45f-53c9-55a4-9082-84eebded2281,UFCA:J0195,J0195,"TERMINAL OLHAL PARA CABO DE 1,50MM2 À 2,50MM2",508,item,True
c1a8512a-37e1-5593-8e60-25c63dc59de1,,,INSTALAÇÕES LÓGICA/TELEFÔNICA,509,grupo,False
76f331ae-b2a5-5324-96cf-6ece1a5e000c,,,INSTALAÇÃO TERMINAL,510,grupo,False
117c5b6b-5ec3-5264-8a2b-dc4fc55ac87f,,,RACK DE INTERNET,511,grupo,False
ce22dd9a-703d-553c-9b33-b21377747656,SINAPI:98305,98305,RACK FECHADO PARA SERVIDOR - FORNECIMENTO E INSTALAÇÃO. AF_11/2019,512,item,True
0a3facf0-ed66-5219-b8f5-f28511d87f6e,SINAPI:98302,98302,"PATCH PANEL 24 PORTAS, CATEGORIA 6 - FORNECIMENTO E INSTALAÇÃO. AF_11/2019",513,item,True
f9e579cb-1936-5080-88fb-2f04f7bb4c67,UFCA:K0001,K0001,"REMOÇÃO SEM REAPROVEITAMENTO DE CABO UTO CATEGORIA 6, 24X4 AWG",514,item,True
943ea5c8-47dc-5f02-b033-75811048ed93,UFCA:K0006,K0006,"MINI DIO – DISTRIBUIDOR INTERNO ÓPTICO COM ACESSÓRIOS, COM 06 ACOPLADORES OPTICO DUPLEX SM LC 12 PIG TAIL SIMPLEX SM LC, INCLUSO FORNECIMENTO E INSTALAÇÃO",515,item,True
ea50ad41-96ef-5b90-8a41-0c01e4f1e10c,,,CABOS DOS CIRCUITOS TERMINAIS DE DADOS,516,grupo,False
1767c1af-81b5-5299-8385-cfb99bbe294c,SINAPI:98297,98297,"CABO ELETRÔNICO CATEGORIA 6, INSTALADO EM EDIFICAÇÃO INSTITUCIONAL - FORNECIMENTO E INSTALAÇÃO. AF_11/2019",517,item,True
0fe8fc6f-87b0-5b83-bdad-a56c09e1e21c,UFCA:K0014,K0014,"MÓDULO DE TOMADA RJ45, 8 FIOS, CATEGORIA 6 - FORNECIMENTO E INSTALAÇÃO",518,item,True
7fae7330-615f-52a8-9818-f6de1f7876a2,UFCA:K0017,K0017,"PATCH CORD, CATEGORIA 6, EXTENSÃO DE 1,50 M",519,item,True
4c29d012-2439-5590-b310-0c69156f3743,SINAPI:98307,98307,TOMADA DE REDE RJ45 - FORNECIMENTO E INSTALAÇÃO. AF_11/2019,520,item,True
bf6c4c1a-835c-5ef2-b96b-69ec60ab9735,,,PONTOS DE LÓGICA,521,grupo,False
40fa10ed-694b-570f-b605-1f52e9d34ca2,SINAPI:91941,91941,"CAIXA RETANGULAR 4"" X 2"" BAIXA (0,30 M DO PISO), PVC, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",522,item,True
7033d029-068e-536a-ab0e-d1db2c8c8a6d,SINAPI:91940,91940,"CAIXA RETANGULAR 4"" X 2"" MÉDIA (1,30 M DO PISO), PVC, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",523,item,True
2ebabbd3-bba3-5d1c-a582-8b870978989e,SINAPI:91939,91939,"CAIXA RETANGULAR 4"" X 2"" ALTA (2,00 M DO PISO), PVC, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",524,item,True
76eb8df7-0e82-5a04-96a7-b0ce269af27c,SINAPI:90456,90456,QUEBRA EM ALVENARIA PARA INSTALAÇÃO DE CAIXA DE TOMADA (4X4 OU 4X2). AF_09/2023,525,item,True
b88f792e-c913-5d38-8a3a-ceddcc5355cb,,,ELETROCALHA E ACESSÓRIOS,526,grupo,False
63baf27e-18e2-53bb-8106-44f4420242d5,UFCA:J0124,J0124,ELETROCALHA PERFURADA 50x100mm - FORNECIMENTO E INSTALAÇÃO,527,item,True
528cf2ba-9e87-55c1-8770-c4de0182927a,UFCA:J0125,J0125,ELETROCALHA PERFURADA 50x200mm - FORNECIMENTO E INSTALAÇÃO,528,item,True
1026f2e8-b8a5-580b-8f6a-058c1a670db6,UFCA:J0126,J0126,MÃO FRANCESA 300MM PARA ELETROCALHA - FORNECIMENTO E INSTALAÇÃO,529,item,True
12995046-1f13-5dc0-b931-a0c8f541139b,UFCA:J0127,J0127,EMENDA INTERNA PARA ELETROCALHA PERFURADA 50x100mm - FORNECIMENTO E INSTALAÇÃO,530,item,True
15e0ff50-d428-51b0-b05e-e8a054606e7a,UFCA:J0128,J0128,EMENDA INTERNA PARA ELETROCALHA PERFURADA 50x200mm - FORNECIMENTO E INSTALAÇÃO,531,item,True
3faa5496-411e-53f1-bc50-bac29068dfc0,UFCA:J0129,J0129,TÊ HORIZONTAL PARA ELETROCALHA PERFURADA 50x200mm - FORNECIMENTO E INSTALAÇÃO,532,item,True
440eecd6-9656-5c5c-b9f6-5c5efd6a9cdf,UFCA:J0130,J0130,REDUÇÃO CONCÊNTRICA DA ELETROCALHA PERFURADA 50x200mm / 50x100mm - FORNECIMENTO E INSTALAÇÃO,533,item,True
e83576fb-64aa-526e-b2ab-9e7693ee4ccc,UFCA:J0131,J0131,CURVA DE INVERSÃO PARA ELETROCALHA PERFURADA 50x200mm - FORNECIMENTO E INSTALAÇÃO,534,item,True
e5f55ea9-ffe1-5732-bb10-84da119ed1fc,UFCA:J0132,J0132,CURVA HORIZONTAL 90° PARA ELETROCALHA 50x200mm - FORNECIMENTO E INSTALAÇÃO,535,item,True
bc470460-7be6-5f2a-adf2-44407dec1a96,SINAPI:104772,104772,"FURO MECANIZADO EM ALVENARIA, PARA INSTALAÇÕES ELÉTRICAS, DIÂMETROS MAIORES QUE 75 MM E MENORES OU IGUAIS A 100 MM. AF_09/2023",536,item,True
80a50e49-8efa-521c-9288-14bcec7ae07a,,,ELETRODUTOS E ACESSÓRIOS,537,grupo,False
2e94ac52-a64a-54d8-a919-639097f6ebaf,SINAPI:91867,91867,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 25 MM (3/4""), PARA CIRCUITOS TERMINAIS, INSTALADO EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",538,item,True
add45d35-ebc0-5d1c-b79f-ca93708113e2,SINAPI:91871,91871,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 25 MM (3/4""), PARA CIRCUITOS TERMINAIS, INSTALADO EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",539,item,True
19ff6cbb-ecb9-52e8-82df-6334656dbbc0,SINAPI:91902,91902,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 25 MM (3/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",540,item,True
1c0afa25-30d8-5284-99e8-f9f1368e6a3c,SINAPI:91914,91914,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 25 MM (3/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",541,item,True
e579cf56-fb95-5832-82a0-ad2702c484c6,SINAPI:91879,91879,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 25 MM (3/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",542,item,True
72eb5f7e-511a-5e12-96a6-497fc68eed25,SINAPI:91884,91884,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 25 MM (3/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",543,item,True
e3b4c430-fb3f-5c38-b816-bfe7c89f9bc3,SINAPI:91868,91868,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADO EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",544,item,True
9000a22c-9387-5cd7-813f-2221a9ebf5ff,SINAPI:91872,91872,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADO EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",545,item,True
da0fc1f7-af29-5d65-995b-ca2c694da13c,SINAPI:91905,91905,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",546,item,True
1bb5a211-40b9-5c9d-9ec1-8f6e7f9936b4,SINAPI:91917,91917,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",547,item,True
2cfddaba-d7cc-565f-92f3-e113d5610fd9,SINAPI:91880,91880,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",548,item,True
c3f33d41-342d-528a-857f-f09fd02c3108,SINAPI:91885,91885,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",549,item,True
c76a3073-a30c-56fc-8bca-bb4a92546a10,SINAPI:91869,91869,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 40 MM (1 1/4""), PARA CIRCUITOS TERMINAIS, INSTALADO EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",550,item,True
8fc2156c-db5d-53d6-8d22-2403a554d863,SINAPI:91908,91908,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 40 MM (1 1/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",551,item,True
c402be8d-f71f-5ad9-9663-9dbdad1f0f44,SINAPI:91881,91881,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 40 MM (1 1/4""), PARA CIRCUITOS TERMINAIS, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",552,item,True
52e1758f-8b69-592a-b1ac-6da8bcccef34,SINAPI:91936,91936,"CAIXA OCTOGONAL 4"" X 4"", PVC, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",553,item,True
7e396a8d-dbe4-57af-bdea-e63bdf897550,SINAPI:104768,104768,"FURO MECANIZADO EM ALVENARIA, PARA INSTALAÇÕES ELÉTRICAS, DIÂMETROS MENORES OU IGUAIS A 40 MM. AF_09/2023",554,item,True
50cbe348-bdf5-5ba4-81ae-233c8472ac18,SINAPI:90447,90447,"RASGO LINEAR MANUAL EM ALVENARIA, PARA ELETRODUTOS, DIÂMETROS MENORES OU IGUAIS A 40 MM. AF_09/2023",555,item,True
e6d8d80f-800e-53f4-b9c3-5a2ff08f7909,SINAPI:104785,104785,"FIXAÇÃO DE ELETRODUTOS, DIÂMETROS MENORES OU IGUAIS A 40 MM, COM ABRAÇADEIRA METÁLICA RÍGIDA TIPO D COM PARAFUSO DE FIXAÇÃO 1 1/4"", FIXADA DIRETAMENTE NA LAJE OU PAREDE. AF_09/2023",556,item,True
6aa76547-b8be-59b5-a9b4-e1dc5fa4f81b,,,INSTALAÇÃO DE ÓPTICA,557,grupo,False
08afe057-3b75-5fc7-b681-742fa6a933fc,,,CABO DE FIBRA ÓPTICA,558,grupo,False
0ba75e4d-cf9e-5a3e-8945-273be09c67fe,UFCA:K0015,K0015,"CABO DE FIBRA ÓPTICA, 06 FIBRAS",559,item,True
cd910ca4-ba69-5310-b98a-2c63344552b7,,,ELETRODUTO E ACESSÓRIOS,560,grupo,False
13f7f1de-52e6-5ad8-a534-abcc3006c1b2,SINAPI:91868,91868,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADO EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",561,item,True
4ba7f65c-3a6f-5930-947a-da8e3e00a1c3,SINAPI:91872,91872,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADO EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",562,item,True
bf251d9c-a016-5da3-a163-728b9aa5f05e,SINAPI:91905,91905,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",563,item,True
9c82dba8-c81a-5a0c-a6ea-9c7dc4d249e3,SINAPI:91917,91917,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",564,item,True
387a0698-b968-5219-a202-4353b956f8b2,SINAPI:91880,91880,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADA EM LAJE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",565,item,True
50e8e7c9-f7e9-5be9-a638-2d233f7acf2b,SINAPI:91885,91885,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 32 MM (1""), PARA CIRCUITOS TERMINAIS, INSTALADA EM PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_03/2023",566,item,True
ecbbb97a-bccc-54c0-aca3-4eb0b372f7d3,SINAPI:104785,104785,"FIXAÇÃO DE ELETRODUTOS, DIÂMETROS MENORES OU IGUAIS A 40 MM, COM ABRAÇADEIRA METÁLICA RÍGIDA TIPO D COM PARAFUSO DE FIXAÇÃO 1 1/4"", FIXADA DIRETAMENTE NA LAJE OU PAREDE. AF_09/2023",567,item,True
bc7ab6ec-759b-5d20-a842-fa9addee4098,SINAPI:104768,104768,"FURO MECANIZADO EM ALVENARIA, PARA INSTALAÇÕES ELÉTRICAS, DIÂMETROS MENORES OU IGUAIS A 40 MM. AF_09/2023",568,item,True
9318e2d5-2186-56bd-8152-10a341572b18,SINAPI:95809,95809,"CONDULETE DE PVC, TIPO LL, PARA ELETRODUTO DE PVC SOLDÁVEL DN 32 MM (1''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",569,item,True
21646c53-ba6b-51d4-9bbe-bc2a017dcc11,SINAPI:104403,104403,"CONDULETE DE PVC, TIPO C, PARA ELETRODUTO DE PVC SOLDÁVEL DN 32 MM (1''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022",570,item,True
94c5fe57-af23-5f7f-b400-bd1c7d609c2e,SINAPI:100556,100556,"CAIXA DE PASSAGEM PARA TELEFONE 15X15X10CM (SOBREPOR), FORNECIMENTO E INSTALACAO. AF_11/2019",571,item,True
b5e57f1f-7a82-503a-b4e1-812a5e112bcf,SINAPI:97667,97667,"ELETRODUTO FLEXÍVEL CORRUGADO, PEAD, DN 50 (1 1/2""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",572,item,True
43e83ec8-0510-576a-b312-9af7f10473b3,SINAPI:93008,93008,"ELETRODUTO RÍGIDO ROSCÁVEL, PVC, DN 50 MM (1 1/2""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",573,item,True
f8d93c36-80e8-554e-8dff-7b04006ea266,SINAPI:93018,93018,"CURVA 90 GRAUS PARA ELETRODUTO, PVC, ROSCÁVEL, DN 50 MM (1 1/2""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",574,item,True
8b2ce68d-c9aa-5985-a9e9-dfa048bb6410,SINAPI:93013,93013,"LUVA PARA ELETRODUTO, PVC, ROSCÁVEL, DN 50 MM (1 1/2""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",575,item,True
