Categoria,Código da composição,Grupo,Subcategoria,Tipo,Código,Banco,Descrição,Classificação,Und,Quant.,Valor Unit,Total
INSTALAÇÕES ELÉTRICAS,10.1.6.2,10,CAIXAS DE PASSAGEM E MANILHAS,Composição,95565,SINAPI,"TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 300MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM BAIXO NÍVEL DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_03/2024",Assentamento de tubos de esgoto ou drenagem pluvial em concreto,M,"1,0000000","120,38","120,38"
INSTALAÇÕES ELÉTRICAS,10.2.4.2,10,CAIXAS DE PASSAGEM E MANILHAS,Composição,95565,SINAPI,"TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 300MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM BAIXO NÍVEL DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_03/2024",Assentamento de tubos de esgoto ou drenagem pluvial em concreto,M,"1,0000000","120,38","120,38"
INSTALAÇÕES ELÉTRICAS,10.6.4.1,10,MANILHAS,Composição,95565,SINAPI,"TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 300MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM BAIXO NÍVEL DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_03/2024",Assentamento de tubos de esgoto ou drenagem pluvial em concreto,M,"1,0000000","120,38","120,38"
INSTALAÇÕES LÓGICA/TELEFÔNICA/SOM,11.2.3.2,11,CAIXAS DE PASSAGEM E MANILHAS,Composição,95565,SINAPI,"TUBO DE CONCRETO PARA REDES COLETORAS DE ÁGUAS PLUVIAIS, DIÂMETRO DE 300MM, JUNTA RÍGIDA, INSTALADO EM LOCAL COM BAIXO NÍVEL DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF_03/2024",Assentamento de tubos de esgoto ou drenagem pluvial em concreto,M,"1,0000000","120,38","120,38"
INFRA-ESTRUTURA/FUNDAÇÕES SIMPLES,4.5,4,,Composição Auxiliar,95578,SINAPI,"MONTAGEM DE ARMADURA DE ESTACAS, DIÂMETRO = 12,5 MM. AF_09/2021_PS",Armação de Estacas,KG,"0,8491000","7,81","6,63"
INFRA-ESTRUTURA/FUNDAÇÕES SIMPLES,4.6,4,,Composição,95601,SINAPI,"ARRASAMENTO MECANICO DE ESTACA DE CONCRETO ARMADO, DIAMETROS DE ATÉ 40 CM. AF_05/2021",Arrasamento de Estacas,UN,"1,0000000","15,15","15,15"
PINTURA,17.7,17,,Composição,95622,SINAPI,"APLICAÇÃO MANUAL DE TINTA LÁTEX ACRÍLICA EM PANOS COM PRESENÇA DE VÃOS DE EDIFÍCIOS DE MÚLTIPLOS PAVIMENTOS, DUAS DEMÃOS. AF_03/2024",Pintura Externa,m²,"1,0000000","12,38","12,38"
SERVIÇOS COMPLEMENTARES,18.1.2.1,18,CONEXÕES,Composição,95694,SINAPI,"CURVA 90 GRAUS, PVC, SERIE R, ÁGUA PLUVIAL, DN 100 MM, JUNTA ELÁSTICA, FORNECIDO E INSTALADO EM RAMAL DE ENCAMINHAMENTO. AF_06/2022","Instalações Prediais de Águas Pluviais - Tubos, Conexões, Caixas e Ralos",UN,"1,0000000","45,10","45,10"
INSTALAÇÕES DE COMBATE A INCÊNDIO,14.2.2.2,14,CABOS E CONDULETES,Composição,95781,SINAPI,"CONDULETE DE ALUMÍNIO, TIPO C, PARA ELETRODUTO DE AÇO GALVANIZADO DN 25 MM (1''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022","Instalações Elétricas - Eletrodutos, Conexões e Conduletes Aparentes",UN,"1,0000000","28,71","28,71"
INSTALAÇÕES DE COMBATE A INCÊNDIO,14.2.2.4,14,CABOS E CONDULETES,Composição,95796,SINAPI,"CONDULETE DE ALUMÍNIO, TIPO T, PARA ELETRODUTO DE AÇO GALVANIZADO DN 25 MM (1''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022","Instalações Elétricas - Eletrodutos, Conexões e Conduletes Aparentes",UN,"1,0000000","38,04","38,04"
INSTALAÇÕES DE COMBATE A INCÊNDIO,14.2.2.3,14,CABOS E CONDULETES,Composição,95802,SINAPI,"CONDULETE DE ALUMÍNIO, TIPO X, PARA ELETRODUTO DE AÇO GALVANIZADO DN 25 MM (1''), APARENTE - FORNECIMENTO E INSTALAÇÃO. AF_10/2022","Instalações Elétricas - Eletrodutos, Conexões e Conduletes Aparentes",UN,"1,0000000","40,23","40,23"
SERVIÇOS PRELIMINARES/TÉCNICOS,2.19,2,,Composição,95967,SINAPI,SERVIÇOS TÉCNICOS ESPECIALIZADOS PARA ACOMPANHAMENTO DE EXECUÇÃO DE FUNDAÇÕES PROFUNDAS E ESTRUTURAS DE CONTENÇÃO,Livro SINAPI: Cálculos e Parâmetros,H,"1,0000000","134,84","134,84"
FORROS,20.3,20,,Composição,96114,SINAPI,"FORRO EM DRYWALL, PARA AMBIENTES COMERCIAIS, INCLUSIVE ESTRUTURA BIRECIONAL DE FIXAÇÃO. AF_08/2023_PS",Forros,m²,"1,0000000","67,33","67,33"
FORROS,20.2,20,,Composição,96121,SINAPI,ACABAMENTOS PARA FORRO (RODA-FORRO EM PERFIL METÁLICO E PLÁSTICO). AF_08/2023,Forros,M,"1,0000000","9,86","9,86"
PAISAGISMO/URBANIZAÇÃO,19.3.1,19,PINTURA- URBANIZAÇÃO,Composição Auxiliar,96159,SINAPI,"MÁQUINA DEMARCADORA DE FAIXA DE TRÁFEGO À FRIO, AUTOPROPELIDA, POTÊNCIA 38 HP - CHI DIURNO. AF_07/2016",Custos Horários Produtivo e Improdutivo dos Equipamentos,CHI,"0,0924000","81,13","7,49"
PAISAGISMO/URBANIZAÇÃO,19.3.2,19,PINTURA- URBANIZAÇÃO,Composição Auxiliar,96159,SINAPI,"MÁQUINA DEMARCADORA DE FAIXA DE TRÁFEGO À FRIO, AUTOPROPELIDA, POTÊNCIA 38 HP - CHI DIURNO. AF_07/2016",Custos Horários Produtivo e Improdutivo dos Equipamentos,CHI,"0,0562000","81,13","4,55"
PAISAGISMO/URBANIZAÇÃO,19.3.5,19,PINTURA- URBANIZAÇÃO,Composição Auxiliar,96159,SINAPI,"MÁQUINA DEMARCADORA DE FAIXA DE TRÁFEGO À FRIO, AUTOPROPELIDA, POTÊNCIA 38 HP - CHI DIURNO. AF_07/2016",Custos Horários Produtivo e Improdutivo dos Equipamentos,CHI,"0,0408000","81,13","3,31"
INFRA-ESTRUTURA/FUNDAÇÕES SIMPLES,4.8,4,,Composição Auxiliar,96245,SINAPI,"MINIESCAVADEIRA SOBRE ESTEIRAS, POTÊNCIA LÍQUIDA DE *30* HP, PESO OPERACIONAL DE *3.500* KG - CHP DIURNO. AF_04/2017",Custos Horários Produtivo e Improdutivo dos Equipamentos,CHP,"0,3280000","104,31","34,21"
INFRA-ESTRUTURA/FUNDAÇÕES SIMPLES,4.8,4,,Composição Auxiliar,96246,SINAPI,"MINIESCAVADEIRA SOBRE ESTEIRAS, POTÊNCIA LÍQUIDA DE *30* HP, PESO OPERACIONAL DE *3.500* KG - CHI DIURNO. AF_04/2017",Custos Horários Produtivo e Improdutivo dos Equipamentos,CHI,"0,1640000","61,21","10,03"
ALVENARIA/VEDAÇÃO/DIVISÓRIA,7.8,7,,Composição,96358,SINAPI,"PAREDE COM SISTEMA EM CHAPAS DE GESSO PARA DRYWALL, USO INTERNO, COM DUAS FACES SIMPLES E ESTRUTURA METÁLICA COM GUIAS SIMPLES, SEM VÃOS. AF_07/2023_PS",Paredes em Drywall,m²,"1,0000000","82,60","82,60"
ALVENARIA/VEDAÇÃO/DIVISÓRIA,7.9,7,,Composição,96374,SINAPI,INSTALAÇÃO DE REFORÇO DE MADEIRA EM PAREDE DRYWALL. AF_07/2023,Paredes em Drywall,M,"1,0000000","25,86","25,86"
MOVIMENTO DE TERRA,3.2,3,,Composição Auxiliar,96463,SINAPI,"ROLO COMPACTADOR DE PNEUS, ESTÁTICO, PRESSÃO VARIÁVEL, POTÊNCIA 110 HP, PESO SEM/COM LASTRO 10,8/27 T, LARGURA DE ROLAGEM 2,30 M - CHP DIURNO. AF_06/2017",Custos Horários Produtivo e Improdutivo dos Equipamentos,CHP,"0,0030360","195,93","0,59"
MOVIMENTO DE TERRA,3.2,3,,Composição Auxiliar,96464,SINAPI,"ROLO COMPACTADOR DE PNEUS, ESTÁTICO, PRESSÃO VARIÁVEL, POTÊNCIA 110 HP, PESO SEM/COM LASTRO 10,8/27 T, LARGURA DE ROLAGEM 2,30 M - CHI DIURNO. AF_06/2017",Custos Horários Produtivo e Improdutivo dos Equipamentos,CHI,"0,0115207","86,68","0,99"
FORROS,20.1,20,,Composição,96485,SINAPI,"FORRO EM RÉGUAS DE PVC, LISO, PARA AMBIENTES RESIDENCIAIS, INCLUSIVE ESTRUTURA UNIDIRECIONAL DE FIXAÇÃO. AF_08/2023_PS",Forros,m²,"1,0000000","62,59","62,59"
INFRA-ESTRUTURA/FUNDAÇÕES SIMPLES,4.7,4,,Composição,96521,SINAPI,ESCAVAÇÃO MECANIZADA PARA BLOCO DE COROAMENTO OU SAPATA COM RETROESCAVADEIRA (INCLUINDO ESCAVAÇÃO PARA COLOCAÇÃO DE FÔRMAS). AF_01/2024,"Fundações Rasas (Blocos, Sapatas, Vigas Baldrame)",m³,"1,0000000","34,29","34,29"
INFRA-ESTRUTURA/FUNDAÇÕES SIMPLES,4.8,4,,Composição,96525,SINAPI,ESCAVAÇÃO MECANIZADA PARA VIGA BALDRAME OU SAPATA CORRIDA COM MINI-ESCAVADEIRA (INCLUINDO ESCAVAÇÃO PARA COLOCAÇÃO DE FÔRMAS). AF_01/2024,"Fundações Rasas (Blocos, Sapatas, Vigas Baldrame)",m³,"1,0000000","45,42","45,42"
SERVIÇOS COMPLEMENTARES,18.1.2.7,18,CONEXÕES,Composição Auxiliar,96536,SINAPI,"FABRICAÇÃO, MONTAGEM E DESMONTAGEM DE FÔRMA PARA VIGA BALDRAME, EM MADEIRA SERRADA, E=25 MM, 4 UTILIZAÇÕES. AF_01/2024","Fundações Rasas (Blocos, Sapatas, Vigas Baldrame)",m²,"0,6200000","70,74","43,85"
INFRA-ESTRUTURA/FUNDAÇÕES SIMPLES,4.10,4,,Composição,96540,SINAPI,"FABRICAÇÃO, MONTAGEM E DESMONTAGEM DE FÔRMA PARA BLOCO DE COROAMENTO, EM CHAPA DE MADEIRA COMPENSADA RESINADA, E=17 MM, 4 UTILIZAÇÕES. AF_01/2024","Fundações Rasas (Blocos, Sapatas, Vigas Baldrame)",m²,"1,0000000","115,02","115,02"
INFRA-ESTRUTURA/FUNDAÇÕES SIMPLES,4.11,4,,Composição,96542,SINAPI,"FABRICAÇÃO, MONTAGEM E DESMONTAGEM DE FÔRMA PARA VIGA BALDRAME, EM CHAPA DE MADEIRA COMPENSADA RESINADA, E=17 MM, 4 UTILIZAÇÕES. AF_01/2024","Fundações Rasas (Blocos, Sapatas, Vigas Baldrame)",m²,"1,0000000","83,93","83,93"
INFRA-ESTRUTURA/FUNDAÇÕES SIMPLES,4.12,4,,Composição,96543,SINAPI,ARMAÇÃO DE BLOCO UTILIZANDO AÇO CA-60 DE 5 MM - MONTAGEM. AF_01/2024,"Fundações Rasas (Blocos, Sapatas, Vigas Baldrame)",KG,"1,0000000","16,92","16,92"
INFRA-ESTRUTURA/FUNDAÇÕES SIMPLES,4.13,4,,Composição,96544,SINAPI,"ARMAÇÃO DE BLOCO UTILIZANDO AÇO CA-50 DE 6,3 MM - MONTAGEM. AF_01/2024","Fundações Rasas (Blocos, Sapatas, Vigas Baldrame)",KG,"1,0000000","15,24","15,24"
INFRA-ESTRUTURA/FUNDAÇÕES SIMPLES,4.14,4,,Composição,96545,SINAPI,ARMAÇÃO DE BLOCO UTILIZANDO AÇO CA-50 DE 8 MM - MONTAGEM. AF_01/2024,"Fundações Rasas (Blocos, Sapatas, Vigas Baldrame)",KG,"1,0000000","13,73","13,73"
INFRA-ESTRUTURA/FUNDAÇÕES SIMPLES,4.15,4,,Composição,96546,SINAPI,ARMAÇÃO DE BLOCO UTILIZANDO AÇO CA-50 DE 10 MM - MONTAGEM. AF_01/2024,"Fundações Rasas (Blocos, Sapatas, Vigas Baldrame)",KG,"1,0000000","11,99","11,99"
INFRA-ESTRUTURA/FUNDAÇÕES SIMPLES,4.21,4,,Composição,96557,SINAPI,"CONCRETAGEM DE BLOCO DE COROAMENTO OU VIGA BALDRAME, FCK 30 MPA, COM USO DE BOMBA - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_01/2024","Fundações Rasas (Blocos, Sapatas, Vigas Baldrame)",m³,"1,0000000","552,53","552,53"
INFRA-ESTRUTURA/FUNDAÇÕES SIMPLES,4.22,4,,Composição,96558,SINAPI,"CONCRETAGEM DE SAPATA, FCK 30 MPA, COM USO DE BOMBA - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_01/2024","Fundações Rasas (Blocos, Sapatas, Vigas Baldrame)",m³,"1,0000000","578,66","578,66"
INFRA-ESTRUTURA/FUNDAÇÕES SIMPLES,4.9,4,,Composição,96619,SINAPI,"LASTRO DE CONCRETO MAGRO, APLICADO EM BLOCOS DE COROAMENTO OU SAPATAS, ESPESSURA DE 5 CM. AF_01/2024",Lastro,m²,"1,0000000","33,21","33,21"
PAISAGISMO/URBANIZAÇÃO,19.1.10,19,PASSEIO/ BLOQUETES/ MEIO-FIO,Composição,96620,SINAPI,"LASTRO DE CONCRETO MAGRO, APLICADO EM PISOS, LAJES SOBRE SOLO OU RADIERS. AF_01/2024",Lastro,m³,"1,0000000","613,07","613,07"
SUPERESTRUTURA,6.1.20,6,ESTRUTURAS DE CONCRETO ARMADO,Composição Auxiliar,96624,SINAPI,"LASTRO COM MATERIAL GRANULAR (PEDRA BRITADA N.2), APLICADO EM PISOS OU LAJES SOBRE SOLO, ESPESSURA DE *10 CM*. AF_01/2024",Lastro,m³,"0,1000000","169,88","16,98"
INSTALAÇÕES ELÉTRICAS,10.1.2.1,10,MALHA DE TERRA,Composição,96977,SINAPI,"CORDOALHA DE COBRE NU 50 MM², ENTERRADA - FORNECIMENTO E INSTALAÇÃO. AF_08/2023",Sistema de Proteção contra Descargas Atmosféricas - SPDA,M,"1,0000000","48,22","48,22"
INSTALAÇÕES ELÉTRICAS,10.3.1.3,10,"CAIXAS, CABOS E ACESSÓRIOS",Composição,96977,SINAPI,"CORDOALHA DE COBRE NU 50 MM², ENTERRADA - FORNECIMENTO E INSTALAÇÃO. AF_08/2023",Sistema de Proteção contra Descargas Atmosféricas - SPDA,M,"1,0000000","48,22","48,22"
INSTALAÇÕES ELÉTRICAS,10.1.2.2,10,MALHA DE TERRA,Composição,96985,SINAPI,"HASTE DE ATERRAMENTO, DIÂMETRO 5/8"", COM 3 METROS - FORNECIMENTO E INSTALAÇÃO. AF_08/2023",Sistema de Proteção contra Descargas Atmosféricas - SPDA,UN,"1,0000000","61,96","61,96"
INSTALAÇÕES ELÉTRICAS,10.3.1.2,10,"CAIXAS, CABOS E ACESSÓRIOS",Composição,96985,SINAPI,"HASTE DE ATERRAMENTO, DIÂMETRO 5/8"", COM 3 METROS - FORNECIMENTO E INSTALAÇÃO. AF_08/2023",Sistema de Proteção contra Descargas Atmosféricas - SPDA,UN,"1,0000000","61,96","61,96"
SUPERESTRUTURA,6.1.20,6,ESTRUTURAS DE CONCRETO ARMADO,Composição Auxiliar,97082,SINAPI,ESCAVAÇÃO MANUAL DE VIGA DE BORDA PARA RADIER. AF_09/2021,"Radier, Piso de Concreto e Laje sobre Solo",m³,"0,0350000","67,86","2,37"
SUPERESTRUTURA,6.1.20,6,ESTRUTURAS DE CONCRETO ARMADO,Composição Auxiliar,97083,SINAPI,"COMPACTAÇÃO MECÂNICA DE SOLO PARA EXECUÇÃO DE RADIER, PISO DE CONCRETO OU LAJE SOBRE SOLO, COM COMPACTADOR DE SOLOS A PERCUSSÃO. AF_09/2021","Radier, Piso de Concreto e Laje sobre Solo",m²,"1,0000000","3,53","3,53"
SUPERESTRUTURA,6.1.20,6,ESTRUTURAS DE CONCRETO ARMADO,Composição Auxiliar,97086,SINAPI,"FABRICAÇÃO, MONTAGEM E DESMONTAGEM DE FORMA PARA RADIER, PISO DE CONCRETO OU LAJE SOBRE SOLO, EM MADEIRA SERRADA, 4 UTILIZAÇÕES. AF_09/2021","Radier, Piso de Concreto e Laje sobre Solo",m²,"0,1000000","131,62","13,16"
SUPERESTRUTURA,6.1.20,6,ESTRUTURAS DE CONCRETO ARMADO,Composição Auxiliar,97087,SINAPI,"CAMADA SEPARADORA PARA EXECUÇÃO DE RADIER, PISO DE CONCRETO OU LAJE SOBRE SOLO, EM LONA PLÁSTICA. AF_09/2021","Radier, Piso de Concreto e Laje sobre Solo",m²,"1,2400000","1,52","1,88"
SUPERESTRUTURA,6.1.20,6,ESTRUTURAS DE CONCRETO ARMADO,Composição Auxiliar,97090,SINAPI,"ARMAÇÃO PARA EXECUÇÃO DE RADIER, PISO DE CONCRETO OU LAJE SOBRE SOLO, COM USO DE TELA Q-138. AF_09/2021","Radier, Piso de Concreto e Laje sobre Solo",KG,"4,4000000","10,51","46,24"
SUPERESTRUTURA,6.1.20,6,ESTRUTURAS DE CONCRETO ARMADO,Composição Auxiliar,97096,SINAPI,"CONCRETAGEM DE RADIER, PISO DE CONCRETO OU LAJE SOBRE SOLO, FCK 30 MPA - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_09/2021","Radier, Piso de Concreto e Laje sobre Solo",m³,"0,1850000","484,13","89,56"
SUPERESTRUTURA,6.1.20,6,ESTRUTURAS DE CONCRETO ARMADO,Composição,97102,SINAPI,"EXECUÇÃO DE RADIER, ESPESSURA DE 15 CM, FCK = 30 MPA, COM USO DE FORMAS EM MADEIRA SERRADA. AF_09/2021","Radier, Piso de Concreto e Laje sobre Solo",m²,"1,0000000","173,72","173,72"
INSTALAÇÕES ELÉTRICAS,10.5.2.3,10,LUMINÁRIAS E LÂMPADAS,Composição,97599,SINAPI,"LUMINÁRIA DE EMERGÊNCIA, COM 30 LÂMPADAS LED DE 2 W, SEM REATOR - FORNECIMENTO E INSTALAÇÃO. AF_09/2024",Iluminação Predial e Monitoramento,UN,"1,0000000","15,55","15,55"
PAISAGISMO/URBANIZAÇÃO,19.1.11,19,PASSEIO/ BLOQUETES/ MEIO-FIO,Composição,97635,SINAPI,"REMOÇÃO DE PISO DE BLOCO INTERTRAVADO OU DE PEDRA PORTUGUESA, DE FORMA MANUAL, COM REAPROVEITAMENTO. AF_09/2023",Demolições e Remoções,m²,"1,0000000","15,06","15,06"
INSTALAÇÕES ELÉTRICAS,10.2.3.1,10,ELETRODUTOS E ACESSÓRIOS,Composição,97667,SINAPI,"ELETRODUTO FLEXÍVEL CORRUGADO, PEAD, DN 50 (1 1/2""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",Redes Enterradas de Distribuição Elétrica,M,"1,0000000","6,58","6,58"
INSTALAÇÕES ELÉTRICAS,10.6.3.1,10,ELETRODUTOS E ACESSÓRIOS,Composição,97667,SINAPI,"ELETRODUTO FLEXÍVEL CORRUGADO, PEAD, DN 50 (1 1/2""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",Redes Enterradas de Distribuição Elétrica,M,"1,0000000","6,58","6,58"
INSTALAÇÕES LÓGICA/TELEFÔNICA/SOM,11.2.2.2,11,ELETRODUTOS E ACESSÓRIOS,Composição,97667,SINAPI,"ELETRODUTO FLEXÍVEL CORRUGADO, PEAD, DN 50 (1 1/2""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",Redes Enterradas de Distribuição Elétrica,M,"1,0000000","6,58","6,58"
INSTALAÇÕES ELÉTRICAS,10.1.5.1,10,ELETRODUTOS E ACESSÓRIOS,Composição,97670,SINAPI,"ELETRODUTO FLEXÍVEL CORRUGADO, PEAD, DN 100 (4""), PARA REDE ENTERRADA DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA - FORNECIMENTO E INSTALAÇÃO. AF_12/2021",Redes Enterradas de Distribuição Elétrica,M,"1,0000000","17,78","17,78"
INSTALAÇÕES ELÉTRICAS,10.3.1.1,10,"CAIXAS, CABOS E ACESSÓRIOS",Composição Auxiliar,97733,SINAPI,"PEÇA RETANGULAR PRÉ-MOLDADA, VOLUME DE CONCRETO DE ATÉ 10 LITROS, TAXA DE AÇO APROXIMADA DE 30KG/M³. AF_03/2024",Estruturas Pré-Fabricadas e Pré-Moldadas,m³,"0,0091000","3.330,02","30,30"
INSTALAÇÕES DE COMBATE A INCÊNDIO,14.1.7.1,14,SISTEMA DE HIDRANTES - ESCAVAÇÃO E REATERRO DE VALAS,Composição Auxiliar,97733,SINAPI,"PEÇA RETANGULAR PRÉ-MOLDADA, VOLUME DE CONCRETO DE ATÉ 10 LITROS, TAXA DE AÇO APROXIMADA DE 30KG/M³. AF_03/2024",Estruturas Pré-Fabricadas e Pré-Moldadas,m³,"0,0005000","3.330,02","1,66"
INSTALAÇÕES ELÉTRICAS,10.1.2.4,10,MALHA DE TERRA,Composição Auxiliar,97734,SINAPI,"PEÇA RETANGULAR PRÉ-MOLDADA, VOLUME DE CONCRETO DE 10 A 30 LITROS, TAXA DE AÇO APROXIMADA DE 30KG/M³. AF_03/2024",Estruturas Pré-Fabricadas e Pré-Moldadas,m³,"0,0175000","2.926,81","51,21"
INSTALAÇÕES ELÉTRICAS,10.1.6.1,10,CAIXAS DE PASSAGEM E MANILHAS,Composição Auxiliar,97735,SINAPI,"PEÇA RETANGULAR PRÉ-MOLDADA, VOLUME DE CONCRETO DE 30 A 100 LITROS, TAXA DE AÇO APROXIMADA DE 30KG/M³. AF_03/2024",Estruturas Pré-Fabricadas e Pré-Moldadas,m³,"0,0448000","2.362,25","105,82"
INSTALAÇÕES ELÉTRICAS,10.2.4.1,10,CAIXAS DE PASSAGEM E MANILHAS,Composição Auxiliar,97735,SINAPI,"PEÇA RETANGULAR PRÉ-MOLDADA, VOLUME DE CONCRETO DE 30 A 100 LITROS, TAXA DE AÇO APROXIMADA DE 30KG/M³. AF_03/2024",Estruturas Pré-Fabricadas e Pré-Moldadas,m³,"0,0448000","2.362,25","105,82"
INSTALAÇÕES ELÉTRICAS,10.6.3.5,10,ELETRODUTOS E ACESSÓRIOS,Composição Auxiliar,97735,SINAPI,"PEÇA RETANGULAR PRÉ-MOLDADA, VOLUME DE CONCRETO DE 30 A 100 LITROS, TAXA DE AÇO APROXIMADA DE 30KG/M³. AF_03/2024",Estruturas Pré-Fabricadas e Pré-Moldadas,m³,"0,0448000","2.362,25","105,82"
INSTALAÇÕES LÓGICA/TELEFÔNICA/SOM,11.2.3.1,11,CAIXAS DE PASSAGEM E MANILHAS,Composição Auxiliar,97735,SINAPI,"PEÇA RETANGULAR PRÉ-MOLDADA, VOLUME DE CONCRETO DE 30 A 100 LITROS, TAXA DE AÇO APROXIMADA DE 30KG/M³. AF_03/2024",Estruturas Pré-Fabricadas e Pré-Moldadas,m³,"0,0448000","2.362,25","105,82"
INSTALAÇÕES HIDRÁULICAS E SANITÁRIAS,12.1.4.4,12,SERVIÇOS DIVERSOS,Composição Auxiliar,97735,SINAPI,"PEÇA RETANGULAR PRÉ-MOLDADA, VOLUME DE CONCRETO DE 30 A 100 LITROS, TAXA DE AÇO APROXIMADA DE 30KG/M³. AF_03/2024",Estruturas Pré-Fabricadas e Pré-Moldadas,m³,"0,0700000","2.362,25","165,35"
INSTALAÇÕES HIDRÁULICAS E SANITÁRIAS,12.2.3.1,12,CAIXAS,Composição Auxiliar,97735,SINAPI,"PEÇA RETANGULAR PRÉ-MOLDADA, VOLUME DE CONCRETO DE 30 A 100 LITROS, TAXA DE AÇO APROXIMADA DE 30KG/M³. AF_03/2024",Estruturas Pré-Fabricadas e Pré-Moldadas,m³,"0,0448000","2.362,25","105,82"
SERVIÇOS COMPLEMENTARES,18.1.3.1,18,CAIXAS,Composição Auxiliar,97735,SINAPI,"PEÇA RETANGULAR PRÉ-MOLDADA, VOLUME DE CONCRETO DE 30 A 100 LITROS, TAXA DE AÇO APROXIMADA DE 30KG/M³. AF_03/2024",Estruturas Pré-Fabricadas e Pré-Moldadas,m³,"0,0448000","2.362,25","105,82"
SERVIÇOS COMPLEMENTARES,18.1.3.2,18,CAIXAS,Composição Auxiliar,97735,SINAPI,"PEÇA RETANGULAR PRÉ-MOLDADA, VOLUME DE CONCRETO DE 30 A 100 LITROS, TAXA DE AÇO APROXIMADA DE 30KG/M³. AF_03/2024",Estruturas Pré-Fabricadas e Pré-Moldadas,m³,"0,0616000","2.362,25","145,51"
INSTALAÇÕES HIDRÁULICAS E SANITÁRIAS,12.2.3.2,12,CAIXAS,Composição Auxiliar,97738,SINAPI,"PEÇA CIRCULAR PRÉ-MOLDADA, VOLUME DE CONCRETO DE 10 A 30 LITROS, TAXA DE FIBRA DE POLIPROPILENO APROXIMADA DE 6 KG/M³. AF_03/2024_PS",Estruturas Pré-Fabricadas e Pré-Moldadas,m³,"0,0221000","3.870,71","85,54"
SERVIÇOS COMPLEMENTARES,18.1.3.3,18,CAIXAS,Composição Auxiliar,97738,SINAPI,"PEÇA CIRCULAR PRÉ-MOLDADA, VOLUME DE CONCRETO DE 10 A 30 LITROS, TAXA DE FIBRA DE POLIPROPILENO APROXIMADA DE 6 KG/M³. AF_03/2024_PS",Estruturas Pré-Fabricadas e Pré-Moldadas,m³,"0,0221000","3.870,71","85,54"
INSTALAÇÕES HIDRÁULICAS E SANITÁRIAS,12.2.3.2,12,CAIXAS,Composição Auxiliar,97739,SINAPI,"PEÇA CIRCULAR PRÉ-MOLDADA, VOLUME DE CONCRETO DE 30 A 100 LITROS, TAXA DE AÇO APROXIMADA DE 30KG/M³. AF_03/2024",Estruturas Pré-Fabricadas e Pré-Moldadas,m³,"0,0662000","2.779,30","183,98"
SERVIÇOS COMPLEMENTARES,18.1.3.3,18,CAIXAS,Composição Auxiliar,97739,SINAPI,"PEÇA CIRCULAR PRÉ-MOLDADA, VOLUME DE CONCRETO DE 30 A 100 LITROS, TAXA DE AÇO APROXIMADA DE 30KG/M³. AF_03/2024",Estruturas Pré-Fabricadas e Pré-Moldadas,m³,"0,0662000","2.779,30","183,98"
INSTALAÇÕES ELÉTRICAS,10.3.1.1,10,"CAIXAS, CABOS E ACESSÓRIOS",Composição,97881,SINAPI,"CAIXA ENTERRADA ELÉTRICA RETANGULAR, EM CONCRETO PRÉ-MOLDADO, FUNDO COM BRITA, DIMENSÕES INTERNAS: 0,3X0,3X0,3 M. AF_12/2020",Caixas Enterradas,UN,"1,0000000","127,12","127,12"
INSTALAÇÕES ELÉTRICAS,10.1.2.4,10,MALHA DE TERRA,Composição,97886,SINAPI,"CAIXA ENTERRADA ELÉTRICA RETANGULAR, EM ALVENARIA COM TIJOLOS CERÂMICOS MACIÇOS, FUNDO COM BRITA, DIMENSÕES INTERNAS: 0,3X0,3X0,3 M. AF_12/2020",Caixas Enterradas,UN,"1,0000000","137,69","137,69"
