,,,,,,,,,,,,,,,,
,,,,,MINISTÉRIO DA EDUCAÇÃO,,,,,,,,,, função ignoraN/D,#NAME?
,,,,,UNIVERSIDADE FEDERAL DO CARIRI,,,,,,,,,,,"Ao final, verificar se esse valor é o mesmo que aparece no MC"
,,,,,DIRETORIA DE INFRAESTRUTURA,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,Obra:,"Hospital Veterinário Universitário do Cariri – HVUCariri com a urbanização do entorno, estacionamento, guarita de acesso, castelo d´agua, rede de média tensão, lanchonete e área de convivência, casa de gerador, baía de resíduos e estação de tratamento de esgoto no campus da Crato da UFCA.",,,,,,,,"Leis Sociais: 115,02%(HORA) 71,66%(MÊS)",,,,,#NAME?
,,Local:,"Rua Ícaro de Sousa Moreira, 126 - Muriti - Crato/CE, CEP 63130-025",,,,,,,,BDI:,,"21,45%",,,#NAME?
,,Tipo:,Construção,,,,,,,,BDI DIFERENCIADO:,,"13,51%",,,#NAME?
,,Data:,11/25/2024,,,,,,,,Referência de custos,,,,,#NAME?
,,,,,,,,,,,Sinapi – Ceará – 10/2024 - Não Desonerada,,,,,
,,,,,,,,,,,Composições UFCA,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,PLANILHA ORÇAMENTÁRIA,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Bloco,,ITEM,FONTE,CÓDIGO,DISCRIMINAÇÃO DO SERVIÇO,UN,VALOR UNITÁRIO,QUANT.,VALOR TOTAL,VALOR COM BDI,VALOR COM BDI DIFERENCIADO,VALOR TOTAL POR GRUPO SEM BDI,VALOR TOTAL POR GRUPO COM BDI,,,não apagar essa coluna
,,,,,,,,,,,,,,,,
HEAD3,,5.1.4,SINAPI,94229,"CALHA EM CHAPA DE AÇO GALVANIZADO NÚMERO 24, DESENVOLVIMENTO DE 100 CM, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M,"169,55","168,91","R$ 28.638,69","R$ 34.781,68",,,,,,
HEAD3,,5.1.5,SINAPI,92606,"FABRICAÇÃO E INSTALAÇÃO DE TESOURA INTEIRA EM AÇO, VÃO DE 5 M, PARA TELHA ONDULADA DE FIBROCIMENTO, METÁLICA, PLÁSTICA OU TERMOACÚSTICA, INCLUSO IÇAMENTO. AF_07/2019",UN,"908,33",5,"R$ 4.541,65","R$ 5.515,83",,,,,,
HEAD2,,5.2,,,ESTRUTURAS DE CONCRETO ARMADO,,,,,,,,,,,
HEAD3,,5.2.1,SINAPI,94965,"CONCRETO FCK = 25MPA, TRAÇO 1:2,3:2,7 (EM MASSA SECA DE CIMENTO/ AREIA MÉDIA/ BRITA 1) - PREPARO MECÂNICO COM BETONEIRA 400 L. AF_05/2021",M3,"523,12","36,86","R$ 19.282,20","R$ 23.418,23",,,,,,
HEAD3,,5.2.2,SINAPI,103670,"LANÇAMENTO COM USO DE BALDES, ADENSAMENTO E ACABAMENTO DE CONCRETO EM ESTRUTURAS. AF_02/2022",M3,"306,36","35,51","R$ 10.878,84","R$ 13.212,35",,,,,,
HEAD3,,5.2.3,SINAPI,92443,"MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES, PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, 18 UTILIZAÇÕES. AF_09/2020",M2,"54,84","820,87","R$ 45.016,51","R$ 54.672,55",,,,,,
HEAD3,,5.2.4,SINAPI,92480,"MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO METÁLICO, PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA PLASTIFICADA, 18 UTILIZAÇÕES. AF_09/2020",M2,"99,69","1683,09","R$ 167.787,24","R$ 203.777,60",,,,,,
HEAD3,,5.2.5,SINAPI,92522,"MONTAGEM E DESMONTAGEM DE FÔRMA DE LAJE MACIÇA, PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA COMPENSADA RESINADA, 8 UTILIZAÇÕES. AF_09/2020",M2,"43,86","115,67","R$ 5.073,28","R$ 6.161,49",,,,,,
HEAD3,,5.2.6,SINAPI,92526,"MONTAGEM E DESMONTAGEM DE FÔRMA DE LAJE MACIÇA, PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, 10 UTILIZAÇÕES. AF_09/2020",M2,"44,57","54,27","R$ 2.418,81","R$ 2.937,64",,,,,,
HEAD3,,5.2.7,SINAPI,103672,"CONCRETAGEM DE PILARES, FCK = 25 MPA, COM USO DE BOMBA - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_02/2022_PS",M3,"638,61","3,23","R$ 2.062,71","R$ 2.505,16",,,,,,
HEAD3,,5.2.8,SINAPI,103675,"CONCRETAGEM DE VIGAS E LAJES, FCK=25 MPA, PARA LAJES MACIÇAS OU NERVURADAS COM USO DE BOMBA - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_02/2022_PS",M3,"639,63","5,07","R$ 3.242,92","R$ 3.938,52",,,,,,
HEAD3,,5.2.9,SINAPI,92759,"ARMAÇÃO DE PILAR OU VIGA DE ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO UTILIZANDO AÇO CA-60 DE 5,0 MM - MONTAGEM. AF_06/2022",KG,"15,54","2298,24","R$ 35.714,64","R$ 43.375,43",,,,,,
HEAD3,,5.2.10,SINAPI,92760,"ARMAÇÃO DE PILAR OU VIGA DE ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO UTILIZANDO AÇO CA-50 DE 6,3 MM - MONTAGEM. AF_06/2022",KG,"14,79","2209,33","R$ 32.675,99","R$ 39.684,98",,,,,,
HEAD3,,5.2.11,SINAPI,92761,"ARMAÇÃO DE PILAR OU VIGA DE ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO UTILIZANDO AÇO CA-50 DE 8,0 MM - MONTAGEM. AF_06/2022",KG,"13,98","2802,89","R$ 39.184,40","R$ 47.589,45",,,,,,
HEAD3,,5.2.12,SINAPI,92762,"ARMAÇÃO DE PILAR OU VIGA DE ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO UTILIZANDO AÇO CA-50 DE 10,0 MM - MONTAGEM. AF_06/2022",KG,"12,50","5347,13","R$ 66.839,12","R$ 81.176,11",,,,,,
HEAD3,,5.2.13,SINAPI,92763,"ARMAÇÃO DE PILAR OU VIGA DE ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO UTILIZANDO AÇO CA-50 DE 12,5 MM - MONTAGEM. AF_06/2022",KG,"10,49","1990,84","R$ 20.883,91","R$ 25.363,50",,,,,,
HEAD3,,5.2.14,SINAPI,92764,"ARMAÇÃO DE PILAR OU VIGA DE ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO UTILIZANDO AÇO CA-50 DE 16,0 MM - MONTAGEM. AF_06/2022",KG,"10,18","684,49","R$ 6.968,10","R$ 8.462,75",,,,,,
HEAD3,,5.2.15,SINAPI,92765,"ARMAÇÃO DE PILAR OU VIGA DE ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO UTILIZANDO AÇO CA-50 DE 20,0 MM - MONTAGEM. AF_06/2022",KG,"11,65","47,30","R$ 551,04","R$ 669,23",,,,,,
HEAD3,,5.2.16,SINAPI,92768,"ARMAÇÃO DE LAJE DE ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO UTILIZANDO AÇO CA-60 DE 5,0 MM - MONTAGEM. AF_06/2022",KG,"14,98","977,72","R$ 14.646,24","R$ 17.787,85",,,,,,
HEAD3,,5.2.17,SINAPI,92769,"ARMAÇÃO DE LAJE DE ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO UTILIZANDO AÇO CA-50 DE 6,3 MM - MONTAGEM. AF_06/2022",KG,"14,25","698,85","R$ 9.958,61","R$ 12.094,73",,,,,,
HEAD3,,5.2.18,SINAPI,92770,"ARMAÇÃO DE LAJE DE ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO UTILIZANDO AÇO CA-50 DE 8,0 MM - MONTAGEM. AF_06/2022",KG,"13,46","970,56","R$ 13.063,73","R$ 15.865,90",,,,,,
HEAD3,,5.2.19,UFCA,B0029,CONTROLE TECNOLÓGICO DE CONCRETO C/ ROMPIMENTO DE CORPO DE PROVA À COMPRESSÃO,UN ,"R$ 114,56","96,00","R$ 10.997,76","R$ 13.356,77",,,,,,
HEAD3,,5.2.20,SINAPI,101963,"LAJE PRÉ-MOLDADA UNIDIRECIONAL, BIAPOIADA, PARA PISO, ENCHIMENTO EM CERÂMICA, VIGOTA CONVENCIONAL, ALTURA TOTAL DA LAJE (ENCHIMENTO+CAPA) = (8+4). AF_11/2020_PA",M2,"186,31","11,22","R$ 2.090,39","R$ 2.538,77",,,,,,
HEAD3,,5.2.21,SINAPI,92514,"MONTAGEM E DESMONTAGEM DE FÔRMA DE LAJE MACIÇA, PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA COMPENSADA RESINADA, 4 UTILIZAÇÕES. AF_09/2020",M2,"55,95","176,97","R$ 9.901,47","R$ 12.025,33",,,,,,
HEAD3,,5.2.22,SINAPI,92771,"ARMAÇÃO DE LAJE DE ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO UTILIZANDO AÇO CA-50 DE 10,0 MM - MONTAGEM. AF_06/2022",KG,"12,03","510,2","R$ 6.137,70","R$ 7.454,23",,,,,,
HEAD3,,5.2.23,SINAPI,92772,"ARMAÇÃO DE LAJE DE ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO UTILIZANDO AÇO CA-50 DE 12,5 MM - MONTAGEM. AF_06/2022",KG,"10,08","731,7","R$ 7.375,53","R$ 8.957,58",,,,,,
HEAD3,,5.2.24,SINAPI,92773,"ARMAÇÃO DE LAJE DE ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO UTILIZANDO AÇO CA-50 DE 16,0 MM - MONTAGEM. AF_06/2022",KG,"9,90","53,9","R$ 533,61","R$ 648,06",,,,,,
HEAD3,,5.2.25,SINAPI,94966,"CONCRETO FCK = 30MPA, TRAÇO 1:2,1:2,5 (EM MASSA SECA DE CIMENTO/ AREIA MÉDIA/ BRITA 1) - PREPARO MECÂNICO COM BETONEIRA 400 L. AF_05/2021",M3,"539,32","230,14","R$ 124.119,10","R$ 150.742,64",,,,,,
HEAD3,,5.2.26,SINAPI,103673,"LANÇAMENTO COM USO DE BOMBA, ADENSAMENTO E ACABAMENTO DE CONCRETO EM ESTRUTURAS. AF_02/2022",M3,"42,75","203,48","R$ 8.698,77","R$ 10.564,65",,,,,,
HEAD3,,5.2.27,UFCA,F0001,"LAJE PRÉ-MOLDADA UNIDIRECIONAL, BIAPOIADA, ENCHIMENTO EM BLOCO CERÂMICO, VIGOTA TRELIÇADA, ALTURA TOTAL DA LAJE (ENCHIMENTO+CAPA) = (8+4)",M2,"R$ 155,91","654,79","R$ 102.088,30","R$ 123.986,24",,,,,,
HEAD3,,5.2.28,UFCA,F0002,"LAJE PRÉ-MOLDADA UNIDIRECIONAL, BIAPOIADA, ENCHIMENTO EM BLOCO CERÂMICO, VIGOTA TRELIÇADA, ALTURA TOTAL DA LAJE (ENCHIMENTO+CAPA) = (12+4)",M2,"R$ 200,56","345,28","R$ 69.249,35","R$ 84.103,33",,,,,,
HEAD3,,5.2.29,UFCA,F0003,"LAJE PRÉ-MOLDADA UNIDIRECIONAL, BIAPOIADA, ENCHIMENTO EM EPS, VIGOTA TRELIÇADA, ALTURA TOTAL DA LAJE (ENCHIMENTO+CAPA) = (20+5)",M2,"R$ 278,85","361,22","R$ 100.726,19","R$ 122.331,95",,,,,,
HEAD3,,5.2.30,UFCA,F0004,"LAJE PRÉ-MOLDADA UNIDIRECIONAL, BIAPOIADA, ENCHIMENTO EM EPS, VIGOTA TRELIÇADA, ALTURA TOTAL DA LAJE (ENCHIMENTO+CAPA) = (16+4)",M2,"R$ 225,40","161,41","R$ 36.381,81","R$ 44.185,70",,,,,,
HEAD3,,5.2.31,SINAPI,92524,"MONTAGEM E DESMONTAGEM DE FÔRMA DE LAJE MACIÇA, PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, 10 UTILIZAÇÕES. AF_09/2020",M2,"80,34","9,16","R$ 735,91","R$ 893,76",,,,,,
,,,,,,,,,,,,,,,,
HEAD1,,6.0,,,ALVENARIA/VEDAÇÃO/DIVISÓRIA,,,,,,,"R$ 431.887,78","R$ 524.527,67",,,6.
HEAD3,,6.1,SINAPI,103328,ALVENARIA DE VEDAÇÃO DE BLOCOS CERÂMICOS FURADOS NA HORIZONTAL DE 9X19X19 CM (ESPESSURA 9 CM) E ARGAMASSA DE ASSENTAMENTO COM PREPARO EM BETONEIRA. AF_12/2021,M2,"91,01","2945,40","R$ 268.060,85","R$ 325.559,90",,,,,,
HEAD3,,6.2,SINAPI,103326,ALVENARIA DE VEDAÇÃO DE BLOCOS CERÂMICOS FURADOS NA VERTICAL DE 19X19X39 CM (ESPESSURA 19 CM) E ARGAMASSA DE ASSENTAMENTO COM PREPARO EM BETONEIRA. AF_12/2021,M2,"90,16","323,67","R$ 29.182,08","R$ 35.441,63",,,,,,
HEAD3,,6.3,SINAPI,105024,"VERGA MOLDADA IN LOCO EM CONCRETO, ESPESSURA DE *10* CM. AF_03/2024",M,"55,67","355,04","R$ 19.765,07","R$ 24.004,67",,,,,,
HEAD3,,6.4,SINAPI,93187,"VERGA MOLDADA IN LOCO EM CONCRETO, ESPESSURA DE *20* CM. AF_03/2024",M,"79,24","41,40","R$ 3.280,53","R$ 3.984,20",,,,,,
HEAD3,,6.5,SINAPI,105030,"CONTRAVERGA MOLDADA IN LOCO EM CONCRETO, ESPESSURA DE *10* CM. AF_03/2024",M,"43,18","274,70","R$ 11.861,54","R$ 14.405,84",,,,,,
HEAD3,,6.6,UFCA,G0001,"ALVENARIA DE VEDAÇÃO COM ELEMENTO VAZADO DE CONCRETO, QUADRICULADO, 16 FUROS *40 X 40 X 7* CM E ARGAMASSA DE ASSENTAMENTO COM PREPARO EM BETONEIRA",M2,"R$ 268,68","325,92","R$ 87.568,18","R$ 106.351,55",,,,,,
HEAD3,,6.7,SINAPI,93200,FIXAÇÃO (ENCUNHAMENTO) DE ALVENARIA DE VEDAÇÃO COM ARGAMASSA APLICADA COM BISNAGA. AF_03/2024,M,"11,97","569,83","R$ 6.820,86","R$ 8.283,93",,,,,,
HEAD3,,6.8,UFCA,G0002,"FIXAÇÃO (ENCUNHAMENTO) DE ALVENARIA DE VEDAÇÃO COM ARGAMASSA, COM ADITIVO IMPERMEABILIZANTE, APLICADA COM BISNAGA",M,"R$ 12,28","435,56","R$ 5.348,67","R$ 6.495,95",,,,,,
,,,,,,,,,,,,,,,,
HEAD1,,7.0,,,ESQUADRIAS,,,,,,,"R$ 496.501,91","R$ 603.001,37",,,7.
HEAD3,,7.1,UFCA,H0004,"CERCA/GRADIL NYLOFOR H=2,03M, MALHA 5 X 20CM - FIO 5,00MM, COM FIXADORES DE POLIAMIDA EM POSTE 40 x 60 MM CHUMBADOS EM BASE DE CONCRETO (EXCLUSIVE ESTA) , REVESTIDOS EM POLIESTER POR PROCESSO DE PINTURA ELETROSTÁTICA (GRADIL E POSTE), NAS CORES PRETO OU BRANCA - FORNECIMENTO E INSTALAÇÃO",M,"R$ 438,23","200,36","R$ 87.803,76","R$ 106.637,66",,,,,,
HEAD3,,7.2,UFCA,H0005,"CERCA/GRADIL NYLOFOR H=1,03M, MALHA 5 X 20CM - FIO 5,00MM, COM FIXADORES DE POLIAMIDA EM POSTE 40 x 60 MM CHUMBADOS EM BASE DE CONCRETO (EXCLUSIVE ESTA) , REVESTIDOS EM POLIESTER POR PROCESSO DE PINTURA ELETROSTÁTICA (GRADIL E POSTE), NAS CORES PRETO OU BRANCA - FORNECIMENTO E INSTALAÇÃO",M,"R$ 220,06","26,16","R$ 5.756,76","R$ 6.991,58",,,,,,
HEAD3,,7.3,UFCA,H0006,"PORTÃO PIVOTANTE NYLOFOR, COMPOSTO DE QUADRO, PAINÉIS E ACESSÓRIOS COM PINTURA ELETROSTÁTICA COM TINTA POLIESTER, NAS CORES VERDE OU BRANCA, COM POSTE EM AÇO REVESTIDO, COR VERDE OU BRANCA - FORNECIMENTO E MONTAGEM",M2,"R$ 630,91","43,04","R$ 27.154,36","R$ 32.978,97",,,,,,
HEAD3,,7.4,UFCA,H0025,"PORTA DE METALON COM DOBRADIÇA, FERROLHO E CADEADO",M2,"R$ 353,30","6,3","R$ 2.225,79","R$ 2.703,22",,,,,,
HEAD3,,7.5,UFCA,H0024,"GRADIL DE  TELA 5 X 5 CM, COM MOLDURA EM CANTONEIRA E BARRA CHATA, SEM PINTURA",M2,"R$ 126,43","33,43","R$ 4.226,55","R$ 5.133,14",,,,,,
HEAD3,,7.6,UFCA,H0023,"GUARDA-CORPO DE AÇO GALVANIZADO DE 1,10M COM MONTANTES A CADA 1M, COM ESPERA CHUMBADA EM PISO DURANTE A CONCRETAGEM",M,"R$ 319,54","35,67","R$ 11.397,99","R$ 13.842,85",,,,,,
HEAD3,,7.7,SINAPI,99855,"CORRIMÃO SIMPLES, DIÂMETRO EXTERNO = 1 1/2"", EM AÇO GALVANIZADO. AF_04/2019_PS",M,"110,68","140,75","R$ 15.578,21","R$ 18.919,73",,,,,,
HEAD3,,7.8,UFCA,H0052,"TELA PENEIRA EM AÇO GALVANIZADO, MALHA 8, FIO 26 E ESQUADRO EM MADEIRA",M2,"R$ 287,42","28,79","R$ 8.274,82","R$ 10.049,76",,,,,,
HEAD3,,7.9,UFCA,H0008,INSTALAÇÃO DE PELÍCULA ESPELHADA SOBRE VIDRO,M2,"R$ 48,55","26,64","R$ 1.293,37","R$ 1.570,79",,,,,,
HEAD3,,7.10,SINAPI,94570,"JANELA DE ALUMÍNIO DE CORRER COM 2 FOLHAS PARA VIDROS, COM VIDROS, BATENTE, ACABAMENTO COM ACETATO OU BRILHANTE E FERRAGENS. EXCLUSIVE ALIZAR E CONTRAMARCO. FORNECIMENTO E INSTALAÇÃO. AF_12/2019",M2,"384,40","86,64","R$ 33.304,41","R$ 40.448,20",,,,,,
HEAD3,,7.11,SINAPI,94569,"JANELA DE ALUMÍNIO TIPO MAXIM-AR, COM VIDROS, BATENTE E FERRAGENS. EXCLUSIVE ALIZAR, ACABAMENTO E CONTRAMARCO. FORNECIMENTO E INSTALAÇÃO. AF_12/2019",M2,"741,93","83,94","R$ 62.277,60","R$ 75.636,14",,,,,,
HEAD3,,7.12,SINAPI,100674,"JANELA FIXA DE ALUMÍNIO PARA VIDRO, COM VIDRO, BATENTE E FERRAGENS. EXCLUSIVE ACABAMENTO, ALIZAR E CONTRAMARCO. FORNECIMENTO E INSTALAÇÃO. AF_12/2019",M2,"800,17","19,58","R$ 15.667,32","R$ 19.027,96",,,,,,
HEAD3,,7.13,SINAPI,94589,"CONTRAMARCO DE ALUMÍNIO, FIXAÇÃO COM ARGAMASSA - FORNECIMENTO E INSTALAÇÃO. AF_12/2019",M,"23,21","656,00","R$ 15.225,76","R$ 18.491,68",,,,,,
HEAD3,,7.14,UFCA,H0050,PRENDEDOR METÁLICO PARA PORTA,UN,"R$ 46,65",67,"R$ 3.125,55","R$ 3.795,98",,,,,,
HEAD3,,7.15,UFCA,H0011,"PORTA EM ALUMÍNIO DE ABRIR TIPO VENEZIANA, FIXAÇÃO COM PARAFUSOS, EXCLUSIVE GUARNIÇÃO  - FORNECIMENTO E INSTALAÇÃO. AF_12/2019",M2,"R$ 409,53","39,15","R$ 16.033,09","R$ 19.472,18",,,,,,
HEAD3,,7.16,UFCA,H0058,"PORTA EM ALUMÍNIO DE CORRER TIPO VENEZIANA, INCLUSIVE DOBRADIÇAS, PERFIS, ROLDANA E FECHADURA",M2,"R$ 333,81","1,61","R$ 537,43","R$ 652,70",,,,,,
HEAD3,,7.17,UFCA,H0054,FERROLHO PARA PORTAS DAS CABINES DOS BANHEIROS,UN,"R$ 38,20",39,"R$ 1.489,80","R$ 1.809,36",,,,,,
HEAD3,,7.18,SINAPI,100703,PUXADOR CENTRAL PARA ESQUADRIA DE MADEIRA. AF_12/2019,UN,"34,85",19,"R$ 662,15","R$ 804,18",,,,,,
HEAD3,,7.19,UFCA,H0026,"ESCADA MARINHEIRO EM BARRA CHATA DE FERRO 2"" X 5/16""",M,"R$ 405,92","53,6","R$ 21.757,31","R$ 26.424,25",,,,,,
HEAD3,,7.20,UFCA,H0027,"GUARDA-CORPO PARA ESCADA MARINHEIRO, COM 05 (CINCO) BARRAS CHATAS VERTICAIS 1 1/4"" X 3/16"" E ARCO A CADA 30CM DE 1 1/4"" X 3/16"", FIXADA COM PARABOLT - FORNECIMENTO E INSTALAÇÃO",M,"R$ 110,98","37,05","R$ 4.111,80","R$ 4.993,78",,,,,,
HEAD3,,7.21,SINAPI,90793,"KIT DE PORTA-PRONTA DE MADEIRA EM ACABAMENTO MELAMÍNICO BRANCO, FOLHA PESADA OU SUPERPESADA, 90X210CM, FIXAÇÃO COM PREENCHIMENTO TOTAL DE ESPUMA EXPANSIVA - FORNECIMENTO E INSTALAÇÃO. AF_12/2019",UN,"1.077,71","73,00","R$ 78.672,83","R$ 95.548,15",,,,,,
HEAD3,,7.22,SINAPI,90791,"KIT DE PORTA-PRONTA DE MADEIRA EM ACABAMENTO MELAMÍNICO BRANCO, FOLHA PESADA OU SUPERPESADA, 80X210CM, FIXAÇÃO COM PREENCHIMENTO PARCIAL DE ESPUMA EXPANSIVA - FORNECIMENTO E INSTALAÇÃO. AF_12/2019",UN,"1.015,02","4,00","R$ 4.060,08","R$ 4.930,96",,,,,,
HEAD3,,7.23,UFCA,H0029,VISOR COM VIDRO LISO INCOLOR E=4mm E MOLDURA DE MADEIRA REVESTIDA COM LAMINADO MELAMÍNICO,M2,"R$ 328,93","10,98","R$ 3.611,65","R$ 4.386,34",,,,,,
HEAD3,,7.24,UFCA,H0014,"PORTA DE MADEIRA, MACIÇA (PESADA OU SUPERPESADA), 2 FOLHAS, 180X210CM, ESPESSURA DE 4,5CM, CAIXÃO DE 14CM. ACABAMENTO EM LAMINADO MELAMÍNICO BRANCO. INCLUSO , ALIZAR - FORNECIMENTO E INSTALAÇÃO, EXCLUSIVE FECHADURA E DOBRADIÇAS",UN,"R$ 2.348,52","4,00","R$ 9.394,08","R$ 11.409,11",,,,,,
HEAD3,,7.25,UFCA,H0015,"DOBRADICA EM ACO/FERRO, 3 1/2"" X 3"", E= 1,9 A 2 MM, COM ANEL, CROMADO OU ZINCADO, TAMPA BOLA, COM PARAFUSOS                                                                                                                                                                                                                                                                                                                                                                                               ",UN,"R$ 33,74","18,00","R$ 607,32","R$ 737,59",,,,,,
HEAD3,,7.26,SINAPI,100710,"DOBRADIÇA TIPO VAI E VEM EM LATÃO POLIDO 3"". AF_12/2019",UN,"151,24","6,00","R$ 907,44","R$ 1.102,08",,,,,,
HEAD3,,7.27,UFCA,H0056,"BARRA ANTIPANICO SIMPLES, COM FECHADURA LADO OPOSTO, COR CINZA                                                                                                                                                                                                                                                                                                                                                                                                                                            ",UN,"R$ 812,78","1,00","R$ 812,78","R$ 987,12",,,,,,
HEAD3,,7.28,SINAPI,90830,"FECHADURA DE EMBUTIR COM CILINDRO, EXTERNA, COMPLETA, ACABAMENTO PADRÃO MÉDIO, INCLUSO EXECUÇÃO DE FURO - FORNECIMENTO E INSTALAÇÃO. AF_12/2019",UN,"168,23","3,00","R$ 504,69","R$ 612,94",,,,,,
HEAD3,,7.29,UFCA,H0013,"PORTA RADIOLÓGICA EM MAD/MAD DE LEI, P/PINTURA, DIM: 0,92X2,12M, LAMINADO DE CHUMBO EMBUTIDO, E=2MM, DOBRADIÇAS REFORÇADAS, FECHADURA AUTOBLOCANTE, MARCA AROUCA, REF.: 108449/40-Z-ZCE OU SIMILAR, MAÇANETA TIPO ALAVANCA, INCLUSIVE BATENTES DE MADEIRA.",UN,"R$ 6.568,95","1,00","R$ 6.568,95","R$ 7.977,98",,,,,,
HEAD3,,7.30,UFCA,H0017,REVESTIMENTO C/LAMINADO MELAMÍNICO COLADO,M2,"R$ 77,32","4,05","R$ 313,14","R$ 380,30",,,,,,
HEAD3,,7.31,SINAPI,100327,"RUFO EXTERNO/INTERNO EM CHAPA DE AÇO GALVANIZADO NÚMERO 26, CORTE DE 33 CM, INCLUSO IÇAMENTO. AF_07/2019",M,"59,86","15,30","R$ 915,85","R$ 1.112,29",,,,,,
HEAD3,,7.32,UFCA,H0007,"PORTA EM AÇO DE ABRIR PARA VIDRO SEM GUARNIÇÃO, FIXAÇÃO COM PARAFUSOS, VIDRO TEMPERADO DE 10 MM - FORNECIMENTO E INSTALAÇÃO",M2,"R$ 952,21","5,20","R$ 4.951,49","R$ 6.013,58",,,,,,
HEAD3,,7.33,UFCA,H0053,"BARRA DE APOIO, RETA, FIXA, EM AÇO INOX, L=40CM, D=1 1/4”, JACKWAL OU SIMILAR",UN,"R$ 113,56","78,00","R$ 8.857,68","R$ 10.757,65",,,,,,
HEAD3,,7.34,UFCA,H0018,"PEITORIL GRANITO CINZA POLIDO, ESPESSURA 2CM, ASSENTADO COM ARGAMASSA 1:6 COM ADITIVO",M2,"R$ 325,85","43,29","R$ 14.106,04","R$ 17.131,78",,,,,,
HEAD3,,7.35,UFCA,H0055,ALÇAPÃO EM CHAPA DE AÇO 70X70 CM,UN,"R$ 187,64","1,00","R$ 187,64","R$ 227,88",,,,,,
HEAD3,,7.36,UFCA,H0010,"PORTA EM AÇO, EM CHAPA GALVANIZADA Nº24, RAIADA, DE ENROLAR",M2,"R$ 224,09","8,47","R$ 1.898,04","R$ 2.305,16",,,,,,
HEAD3,,7.37,UFCA,H0028,"VISOR PLUMBÍFERO COM MOLDURA, ESP=80MM (NACIONAL)",M2,"R$ 6.942,47","0,25","R$ 1.735,61","R$ 2.107,89",,,,,,
HEAD3,,7.38,UFCA,R0010,PINGADOR METÁLICO/ALUMÍNIO ( 1 X 1) CM  P/ FACHADAS,M,"R$ 42,09","486,88","R$ 20.492,77","R$ 24.888,46",,,,,,
,,,,,,,,,,,,,,,,
HEAD1,,8.0,,,COBERTURA,,,,,,,"R$ 123.873,12","R$ 150.443,88",,,8.
HEAD3,,8.1,SINAPI,94207,"TELHAMENTO COM TELHA ONDULADA DE FIBROCIMENTO E = 6 MM, COM RECOBRIMENTO LATERAL DE 1/4 DE ONDA PARA TELHADO COM INCLINAÇÃO MAIOR QUE 10°, COM ATÉ 2 ÁGUAS, INCLUSO IÇAMENTO. AF_07/2019",M2,"57,83","114,27","R$ 6.608,23","R$ 8.025,69",,,,,,
HEAD3,,8.2,SINAPI,92580,"TRAMA DE AÇO COMPOSTA POR TERÇAS PARA TELHADOS DE ATÉ 2 ÁGUAS PARA TELHA ONDULADA DE FIBROCIMENTO, METÁLICA, PLÁSTICA OU TERMOACÚSTICA, INCLUSO TRANSPORTE VERTICAL. AF_07/2019",M2,"47,15","114,27","R$ 5.387,83","R$ 6.543,51",,,,,,
HEAD3,,8.3,UFCA,O0003,"REVESTIMENTO EM ALUMÍNIO TIPO ALUCOBOND, E=0,3MM, EM ESTRUTURA METÁLICA AUXILIAR DE PERFIL ""U"" 2"", COM FORNECIMENTO E MONTAGEM, INCLUSIVE PINTURA KAYNAR 500 COM SEIS CAMADAS",M2,"R$ 505,25","199,19","R$ 100.640,74","R$ 122.228,17",,,,,,
HEAD3,,8.4,SINAPI,100327,"RUFO EXTERNO/INTERNO EM CHAPA DE AÇO GALVANIZADO NÚMERO 26, CORTE DE 33 CM, INCLUSO IÇAMENTO. AF_07/2019",M,"59,86","187,71","R$ 11.236,32","R$ 13.646,51",,,,,,
,,,,,,,,,,,,,,,,
